uuid_des_sidejobs,Begriff-ID,UUID des Begriffs,begriff
3d8d7244-4cd6-4512-a7bd-4b6cefeed71f,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
3da2b410-b4a9-493c-939a-0967d4713987,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
3daa527a-6449-4652-8742-e14b1eaa498a,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
3dc4d7a3-c724-45c5-bc3c-99c6676b4e01,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
3dc88012-6a70-4d6d-b17e-9caf1bdf1a75,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
3dc8898d-a37b-48d9-a83f-0e2693a4c5da,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
3ddda547-bfc4-4cd0-a92b-d9ba72a503fb,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
3defd279-7cbf-40a6-9f27-18c73a36353d,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
3e04c6d4-c984-4788-b435-01b02408ca02,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
3e09e750-59f4-4019-8082-5280a7886c49,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
3e1381ec-82e3-4301-a153-380a565f7204,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
3e93b479-819b-4987-8a3b-55ed692f2a0a,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
3ea94b08-b548-4b42-ae3b-5d97a63dc9b8,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
3eaaffc8-eb60-4d10-8134-a4e82fe38546,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
3ecc132f-65cd-4c4a-be06-ab7fae1ef0d2,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
3ed9a898-7cb9-478e-a188-45801e6f3635,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
3edd4001-6cd6-4509-8b97-c8d17300e1c6,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
3ef9968b-9d9f-4c3d-9859-317c5098bdb0,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
3f0d690d-efe7-422a-8313-828aaa706295,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
3f1fa8da-7d8a-4dc7-a4e5-3570751b89b0,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
3f2eefb0-a0eb-4a6a-bd0a-8a3e371c5ddc,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
3f374f13-8925-4255-8a5b-09310e80a0d4,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
3f529447-b4c9-4eac-b68b-e516a8d4fb03,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
3f60ad9f-bd62-4668-bc19-0f1ac44261a7,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
3f8271da-9bec-4f64-b67c-388435d78bd1,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
3f9aa759-3fa8-4a8a-9ef1-bbd67379018e,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
3fd625a6-84d6-47ae-be0a-6dbc767794bc,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
3fd841a0-ccf6-413d-baed-9011933cdc42,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
3fda5f8c-87d4-4e27-9148-9f37eda223a0,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
40064c3f-d466-4a7b-b4c3-d8f3e467758a,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
4040bb2e-cf9c-4914-9994-122118bd1e5b,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
4076cc99-5882-45a8-9747-bbcf75e46899,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
407764f3-78fe-470b-8e2c-ee12d601cd31,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
4078dbfb-3a09-4aca-b2e2-750f2f6fd105,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
407ca447-cfce-4675-a6b4-16887880a2b5,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
40b14cce-ecc5-4f5f-86c1-65ca08ca2106,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
40b7274f-b40a-4318-a3ea-31273b91baab,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
40ff25f7-97d6-41f5-b034-58be1695db2f,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
4113e416-ec94-48ef-a1ee-17c38bff8813,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
4119c081-b4e7-48d2-97b2-61205d251875,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
4164b922-9dbc-4bff-a18f-4c371c38dfcd,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
417af03d-a468-41b9-a060-0b0a40c5f239,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
41b2a2ee-0ecc-482d-94cd-42b7b508e673,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
41d62a59-a0e6-41fc-85f5-1244a58a418a,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
41fcf9b6-a12b-4601-88f1-d99bf9bd18e3,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
420b48e4-6647-4d53-b280-a1c95dbceed8,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
421fd790-2caf-4236-aa19-6097b659b2c4,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
4220a72b-ea5e-4e3f-8bbd-781b33a03f95,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
425e5a31-0845-4aee-8b64-dd22a6c0c63d,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
427e88bc-3ef1-487a-9ed2-1ebde7e500b9,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
42bc5475-4fa7-4829-9996-2140ee972c99,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
42e3f8e7-3d91-4cea-84b0-ac97e91abde4,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
42eb3e1d-c078-42d9-a10d-9c4a8cc00a5a,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
42f70b5a-4d9b-4a91-b93b-85271a63052d,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
431e14af-ee8f-4877-b8a5-224205db885b,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
436fed4b-ef8c-4912-9461-f92553138dd3,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
43bb59ce-4d65-4b30-a16f-605c32c612bc,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
43c09cb4-ef32-47c3-a10b-d9ddda7032c0,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
43cbb3d8-fd36-4113-88ef-ec2e7ca47f2a,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
43e70f29-7cb0-4781-b7de-7e359fb7689f,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
43f96795-b294-48cb-93a9-184d0909ce74,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
442baf2a-f9ef-4b63-860a-286c83f89cca,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
4435562e-210b-4fe4-aa32-a6c9dc32aa8e,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
4455a5c3-fae7-4aa2-a4cd-c96c24f62224,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
4496293d-3691-4a48-a405-d8c44450cb16,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
449998fb-b508-4409-a3c8-9e87c3dfc39a,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
44a4a832-a053-41a7-83e9-a464ad3b3681,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
44c6f701-8a40-477f-8c66-91ab86c1eeeb,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
44ca304b-9ea2-4f38-809c-9c4595fdf5f9,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
44dc2a7e-a2c5-47df-9424-571d197e48f8,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
44e6b2d1-a347-46e9-9c5b-c5cee182dc7e,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
450e5cc6-7632-44ca-a134-0a142b5bd13f,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
4523052a-4448-42d5-a1b2-6e40ec61e96b,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
455990d8-dc6e-46bd-99c0-cf1afa4f4d71,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
45849860-60bc-4852-8444-e94845b448fc,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
45a5596f-8cee-40e7-b2e9-5fe208e51331,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
45b3f516-3497-4972-bf4e-f3cd9531db45,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
45bc9755-4d42-48fd-a164-3345da1a9e7b,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
45dc719f-9294-45af-94e6-35c49f8a2c6b,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
45fda428-be54-4518-9471-7c6e388f8dda,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
46016dab-d4e1-4d39-b37e-11842429974c,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
461e6427-d1af-49b4-a524-c1b435cf24f0,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
461f249a-2e84-43c4-a989-c14b3487e522,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
462a65f9-55d8-4d79-83bd-2dad2d133119,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
464ba37f-2e51-425a-99e6-3dd68e8286c3,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
4666a171-0320-446a-a74d-f9d7f62c2058,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
467cd096-cc9f-499e-bf8d-c23e5a87b897,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
468a1ee3-5a04-4d9a-b994-618f4b90629b,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
468b956d-e500-4de3-ac81-f4971586f661,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
468f13a3-4751-41b9-a33f-190735ae1b48,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
469c1293-f05b-4063-82a9-470462f894ce,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
46b65e27-cb83-4af7-b29a-dcca73addb05,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
46d80004-086c-4d5c-b355-58c14b3ae233,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
46deaa9b-01dc-430a-8bda-57f7d18b047c,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
4717f39d-9ab6-468d-826c-f3dac80a390d,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
472b1426-d871-4aff-9678-9c17ca547967,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
473c8de1-12e1-4520-b107-d16b74551f71,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
475f4546-399f-448f-b7d0-5ca8febd1ff6,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
476ac526-0fa1-403e-9672-cd35b9c393da,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
47971b0e-02bf-406b-b71e-27b35370aedd,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
47a3e226-de4a-45bb-b791-9dd9009f76d7,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
47a892ca-9a0d-46e2-b8ba-3a6fb1054de3,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
47c77645-463b-4d98-aa67-be562edfbe27,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
47ce9a3c-7add-43a5-83f7-72db73768ba6,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
47e299eb-f162-4abe-a59d-7289c2704c1d,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
47f89c8a-79c4-4b47-a029-dbcde72d2164,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
482dd0fd-032b-44fe-9be3-93ddfcc23c53,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
48580426-792b-4298-afb3-ea1dd6bcf1a3,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
48582751-e8ba-4ed5-8edb-5bbff13270ca,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
48793c21-a061-4668-a57f-4aeb7cada454,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
487c989b-89df-478f-8633-9fb8430fb16d,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
4892256f-517a-43d6-8ee2-443494df349b,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
489a97eb-5158-432c-af16-54ca936a57df,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
489d529f-481d-493b-aaf7-81bf9e8d896c,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
48cad0e9-f641-4e91-a419-951f4954a462,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
48dc165a-7a8f-4d03-ace1-18c7f671c4a8,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
48dc24a1-df14-43f4-801b-1294d81c8b86,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
48dd9233-a549-4216-a319-b66d57fec9c5,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
48f5136f-3f78-414f-8c06-435e1402a570,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
4931fbf7-db92-4d0f-a0ba-a25624f6e85f,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
4984f97d-1288-4ebc-8b44-df064dedb6da,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
49b2cd78-6ee0-4814-83ba-d5fc178b27eb,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
4a528786-611b-412a-b044-78c5e5b6fbd3,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
4a55b8cc-3ad8-4616-b543-fc102883e577,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
4a5ab327-9de4-4abb-8c91-613e14689a42,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
4aae7038-7bcc-4695-9e60-d7c5fa2221e8,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
4ae49637-2de9-4e92-b0eb-4e0c7d327b12,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
4af9cf18-f5be-49d2-9cb1-5c23a435ef1d,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
4b0719c6-d335-4619-9d1b-4ca57040c6c3,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
4b1ac8cb-82ef-4955-a4f3-434b5d6f1106,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
4b2b79f5-f000-4dee-8cc9-0eb9486381f5,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
4b3b6fc0-0ca5-4382-afed-5ecb2989888b,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
4b55ea93-b98b-45f8-92ba-6fab8e707ee4,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
4b5cce55-d54b-4cb3-860a-3e3ae2a0b75b,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
4b63b06a-6f27-4019-a570-0079d8398631,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
4b785742-6789-4a2f-8b89-f6c88d992fb5,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
4b80ef1e-6512-419e-905b-1a173a7e0f6a,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
4bc1ba43-5b98-4daa-bc52-a8933dd28e74,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
4bc291b5-28f2-46a2-95b5-d9fc8cf4078f,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
4bc31507-99d8-4b01-92cd-90e17ae1909f,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
4be6797b-6209-4839-888a-bdbaf5925b98,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
4c242785-b8bd-4af9-815f-4405bc6b3cc7,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
4c39ddc5-ffc9-4c93-a911-c9c9d4ed975b,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
4c5d32e6-bd0e-41f4-84ad-2ab511c0ada9,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
4ca17ee1-0e5e-4487-b6ef-e9344093f921,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
4cdc70ae-1832-4dde-9bed-388af0f74d3c,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
4d1c1ac7-d8fa-473a-828e-9297d0f21e06,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
4d2d1ff6-116f-49ee-8e94-7e3a1822c908,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
4d885f73-ddf7-48f3-8982-4cc7847d7a34,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
4dcefa3f-e9fe-4464-9c91-d1980d1c42f4,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
4e3310f8-4131-4030-a618-c413ab93e452,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
4e571af2-1508-46e5-a341-48d15af9a3c4,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
4e7cd975-d5a5-475a-a859-b3e8f9a1946b,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
4e84f5b4-244c-4c64-86d4-46b64d0d0b75,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
4ea6c437-0105-4c1a-9277-41909631b8ee,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
4eaab8ac-f156-4aef-b260-caebe4fef865,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
4ed505ff-46b6-4a97-953d-c24f696f1668,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
4ee97ffd-3ec7-4b21-ae69-b630b714bb8e,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
4ef98469-e66a-4118-853e-88bc1cae077e,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
4f1c5c3f-fcf7-4e2d-b7a9-e64d29e745d6,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
4f3404ff-ceec-4921-90a9-c156c95f898e,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
4fb5959b-1837-40fa-8b11-958ae09b3682,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
4fe4ca16-aa68-4b91-9dea-b6916bec4dfd,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
4ff8d213-d61e-44eb-9f0f-ba30d1ece96f,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
501f07ec-7682-4a6a-baa3-79f96f4ec89f,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
50400409-a1ef-4064-bad8-fafc01b1e7cb,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
506ed3f3-0dc5-4ca8-9b0d-cd263b0fc2c1,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
507b1f69-836b-47c2-9935-4204c0f293d8,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
5085eadb-1ce9-4924-91d5-94c58abee767,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
50892cdb-a67f-4fe9-8054-b8d0e4d9dab6,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
